customer_id,2017-01-31 00:00:00+00:00,2017-02-28 00:00:00+00:00,2017-03-31 00:00:00+00:00,2017-04-30 00:00:00+00:00,2017-05-31 00:00:00+00:00,2017-06-30 00:00:00+00:00,2017-07-31 00:00:00+00:00,2017-08-31 00:00:00+00:00,2017-09-30 00:00:00+00:00,2017-10-31 00:00:00+00:00,2017-11-30 00:00:00+00:00,2017-12-31 00:00:00+00:00,2018-01-31 00:00:00+00:00,2018-02-28 00:00:00+00:00,2018-03-31 00:00:00+00:00,2018-04-30 00:00:00+00:00,2018-05-31 00:00:00+00:00,2018-06-30 00:00:00+00:00,2018-07-31 00:00:00+00:00,2018-08-31 00:00:00+00:00,2018-09-30 00:00:00+00:00,2018-10-31 00:00:00+00:00,2018-11-30 00:00:00+00:00,2018-12-31 00:00:00+00:00,2019-01-31 00:00:00+00:00,2019-02-28 00:00:00+00:00,2019-03-31 00:00:00+00:00,2019-04-30 00:00:00+00:00,2019-05-31 00:00:00+00:00,2019-06-30 00:00:00+00:00,2019-07-31 00:00:00+00:00,2019-08-31 00:00:00+00:00,2019-09-30 00:00:00+00:00,2019-10-31 00:00:00+00:00,2019-11-30 00:00:00+00:00,2019-12-31 00:00:00+00:00,2020-01-31 00:00:00+00:00,2020-02-29 00:00:00+00:00,2020-03-31 00:00:00+00:00
5598455,1,0,0,0,0,0,0,0,0,33,30,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0
5611192,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5614024,7,10,3,26,24,51,12,2,22,45,2,0,1,0,0,0,0,0,4,13,0,12,3,1,0,43,11,13,3,24,11,5,3,16,13,0,5,1,0
5619220,51,313,176,41,13,105,8,22,54,26,91,25,72,22,79,61,75,54,42,81,23,78,54,347,152,45,44,28,36,11,76,31,99,32,46,22,26,24,1
5623738,6,111,25,0,0,76,25,4,45,82,1,0,13,0,0,5,0,0,6,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5624945,36,16,11,5,8,11,9,0,0,6,9,0,7,10,38,3,13,44,20,10,44,69,19,14,24,34,42,74,4,27,59,12,6,32,12,2,27,48,6
5626477,1,12,60,15,8,31,1,6,13,12,22,8,0,0,0,5,11,16,17,3,17,15,0,11,31,23,38,1,0,0,0,0,0,0,0,0,0,0,0
5630354,19,26,18,8,2,17,14,24,47,25,39,2,0,16,19,0,5,22,17,19,23,23,1,0,0,11,6,2,6,22,12,6,3,15,18,1,5,8,2
5632295,0,39,19,13,3,22,9,3,0,2,5,2,8,0,1,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5652705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,7,22,1,0,1,4,0,1,1,15,12,9,2,0,2,3,11,10,0,0,1,0
5654584,0,32,23,11,24,10,6,0,0,0,0,3,0,0,3,0,0,0,2,0,3,20,5,11,1,4,1,6,21,44,29,31,15,4,3,33,40,5,5
5661209,0,0,0,0,0,0,0,0,0,1,1,0,0,10,0,0,0,3,0,0,0,0,0,0,7,0,3,3,1,1,0,0,0,0,0,0,0,0,0
5661369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5663972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,13,11,3,6,5,4,13,7,10,18,6,15,2,18,1,4,9,18,5,20,8,4
5664712,15,62,64,26,75,30,59,31,14,28,14,10,16,2,3,2,18,52,66,3,0,20,24,44,9,5,17,15,7,39,41,18,16,15,20,0,7,7,2
5677588,0,0,0,0,0,17,11,4,0,0,7,11,3,8,9,9,7,4,16,5,22,25,13,13,11,5,38,8,5,14,8,17,0,49,28,72,33,18,0
5678558,11,1,8,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5678769,0,0,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5680438,2,11,7,3,55,58,37,77,15,35,61,37,6,22,13,4,38,72,110,148,47,93,28,51,14,17,10,25,21,30,9,6,3,10,16,6,17,2,2
5682236,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5685475,10,7,4,21,3,0,2,1,5,0,5,8,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5694007,6,34,60,48,43,56,51,2,102,115,35,2,0,3,6,0,10,35,0,9,14,1,1,1,18,46,4,8,14,15,66,27,26,1,2,2,16,18,1
5694693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,14,0,0,12,1,58,32,22,1,0,1,1,0,2,1,1,1,1,0,3,6,0
5696345,2,44,5,1,0,13,17,0,99,42,74,26,3,5,0,4,44,24,53,52,14,127,123,251,73,10,21,9,3,50,50,9,68,68,3,1,26,9,15
5697947,0,0,6,0,13,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,56,0,8,0,6,0,0,0,0,0,6,0,2,0,0
5701679,0,0,0,6,38,75,20,6,63,52,51,3,5,6,3,0,15,26,8,13,6,61,7,0,0,5,2,0,11,0,4,0,0,14,6,0,5,7,0
5714432,0,0,0,0,2,22,34,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,0,0,25,0
5716102,0,0,0,0,4,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,69,26,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0
5716349,0,0,0,0,0,0,0,453,642,515,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5719237,0,1,10,0,35,48,32,115,10,80,106,1,0,1,0,6,24,21,5,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5719553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0
5719853,7,72,35,57,40,247,14,98,46,180,121,23,38,12,3,0,72,69,55,42,8,133,119,77,191,19,25,2,0,6,1,12,19,21,44,16,34,6,5
5727106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,4,0,0,0,0,20,12,12,4,4,0,12,6,5,5,10,0,11,0,0
5740065,1,23,14,1,2,5,40,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5742358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5750071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,14,48,25,11,0,60,40,0,88,61,20,14,27,10,10,6,4,3,12,27,0,0,0,0
5750258,0,3,21,0,13,26,19,0,24,6,0,0,7,2,12,2,5,22,0,35,5,19,17,0,17,0,0,0,4,0,0,0,0,6,1,3,0,0,0
5751468,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
5760525,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5764565,0,2,27,12,23,24,28,0,155,35,8,1,13,13,0,1,0,0,0,3,17,1,0,2,4,1,5,0,1,4,8,23,2,15,0,0,15,6,0
5771967,16,37,64,75,56,83,76,85,59,88,134,50,51,49,15,0,22,27,20,7,40,2,37,30,8,7,14,0,7,8,16,22,0,1,18,3,3,4,0
5772284,1,34,2,2,0,7,5,0,0,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,7,0,1,0,1,7,0,0
5775970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,19,7,4
5781694,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5789913,2,0,0,5,21,11,8,0,8,11,33,0,5,0,0,0,0,33,57,10,42,49,31,255,195,6,9,15,4,5,5,14,0,0,0,0,0,0,0
5796140,0,46,13,5,2,40,132,47,13,21,0,0,6,0,5,3,23,34,32,0,1,35,53,30,80,5,8,1,24,6,1,8,2,50,0,2,0,8,0
5798217,0,39,162,3,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5801110,2,84,42,25,267,111,198,75,108,109,225,14,5,37,9,13,45,208,283,47,180,172,362,99,28,33,38,0,50,0,0,0,0,0,1,11,3,0,5
5804686,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5810755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,4,0,2,0
5816586,0,1,0,0,0,0,3,19,22,3,82,6,7,9,75,7,49,87,22,2,247,52,23,37,115,37,36,0,2,61,52,0,40,46,0,1,12,0,0
5824911,1,5,9,6,4,0,0,0,63,234,86,14,6,17,0,4,5,15,26,3,0,9,19,7,22,8,29,2,0,0,0,0,10,12,19,6,0,15,1
5829072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,11,8,1,3,0
5831610,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5832026,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
5836873,3,58,97,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5841563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5844600,0,8,56,24,1,7,10,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,22,21,11,12,6,1,3,9,0,0,0
5845302,17,32,23,30,1,24,12,17,11,68,11,0,8,1,0,5,0,11,16,11,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
5847482,0,0,0,0,0,9,4,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5856554,8,1,4,0,87,147,61,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5859352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,44,7,22,7,0,0,8,0,0,0,0,0,0,0,0
5866954,3,4,36,0,0,1,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
5867038,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,52,0,13,23,25,18,0,0,12,38,0,0,0,0,0,0,0,0,0,0,0,0
5871266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,37,4,12,0,0,2,14,8,5,0,9,3,11,2,0,0,0
5877194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0
5877802,17,5,35,0,16,0,0,6,0,19,17,0,0,0,0,0,0,5,0,0,45,32,30,0,0,0,0,0,0,4,0,0,0,1,0,0,2,0,0
5879902,0,0,0,2,0,0,17,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5880011,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5886610,0,2,2,5,2,0,0,8,47,38,19,19,9,8,26,41,13,0,4,27,19,21,14,0,10,14,10,9,0,20,0,2,0,1,20,8,17,0,14
5892386,0,13,0,0,0,0,0,8,31,2,0,0,0,1,0,0,0,1,0,0,0,7,0,0,1,0,7,22,0,0,3,1,3,2,8,0,5,5,0
5893737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,80,140,35,74,143,48,63,23,9,36,4,13,14,0,19,22,17,25,3,2,2,9
5901140,1,139,62,28,122,112,190,93,158,119,96,29,15,46,34,40,72,34,43,132,107,44,58,19,41,14,8,11,46,5,10,5,5,25,7,13,5,8,0
5901384,0,0,0,0,0,5,0,0,1,0,4,0,0,0,0,0,25,0,0,0,0,19,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5902037,0,0,0,0,0,0,0,0,0,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5919243,6,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,1,4,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5919816,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,1,0,2,0,0,1,0,0,2,0,0,0,0
5925291,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5926571,0,0,0,0,0,0,0,0,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5929414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,23,8,4,77,55,17,2,36,28,0,6,0,20,4,29,8,18,7,0
5931243,3,0,1,0,0,2,0,52,49,0,6,2,0,50,0,1,0,0,0,0,25,0,0,13,0,0,0,0,6,2,0,1,0,8,0,0,0,0,0
5933688,3,1,0,0,0,0,2,0,7,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,3,0,0,0,0,0,0,0
5934927,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5935186,8,4,0,13,1,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0
5937116,35,74,332,244,43,12,67,42,0,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5939132,0,9,14,3,2,31,24,5,0,5,10,0,13,17,10,21,0,6,17,8,2,14,15,5,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0
5939295,0,0,0,0,314,427,398,19,62,135,281,24,1,7,16,1,37,43,70,72,1,7,78,92,5,9,0,0,26,24,27,1,12,15,15,9,0,8,1
5939399,56,132,46,31,385,256,232,221,331,203,134,15,24,55,23,72,68,217,121,36,168,239,82,146,244,51,42,24,11,15,46,42,13,22,82,13,2,8,6
5942924,26,105,303,55,132,183,114,163,34,39,6,17,31,7,7,15,19,76,55,52,44,128,57,125,183,154,34,41,54,189,99,61,55,125,39,49,31,39,16
5944769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,6,2,0
5951922,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5956507,1,0,1,0,2,0,0,0,0,0,6,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
5957216,0,0,0,0,0,0,0,0,0,24,0,0,0,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5961400,0,0,0,0,0,0,10,4,0,1,2,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5964683,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5969234,1,3,18,8,1,9,42,28,0,2,7,1,0,0,0,11,8,17,4,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0
5974734,0,0,0,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5987313,1,5,57,9,90,113,220,174,189,352,510,138,110,86,16,0,62,149,30,105,108,239,32,239,123,82,914,438,444,458,972,327,285,405,541,206,505,405,276
5999257,0,4,29,1,1,26,25,32,11,45,0,2,2,2,0,9,3,2,3,12,17,0,2,0,10,0,2,0,8,29,18,0,13,17,26,4,8,0,0
6003362,5,1,0,9,0,0,0,0,0,0,0,1,2,0,0,0,0,2,6,3,0,0,1,0,0,3,0,1,0,2,0,0,1,0,0,4,0,0,0
6004163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6029174,15,27,74,19,64,70,28,72,81,162,93,6,113,36,17,9,36,89,33,57,55,109,40,33,35,19,85,22,34,65,46,31,12,22,24,7,47,28,11
6030532,3,0,0,0,0,4,1,0,29,0,2,0,0,0,0,0,0,0,0,0,1,4,0,0,9,0,0,0,5,0,0,0,0,0,0,0,0,0,0
6034463,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,4,1,0,0,0,3,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
6041864,13,47,81,13,14,377,162,461,374,550,945,523,13,70,45,32,126,130,340,189,142,59,9,266,109,38,124,155,143,301,223,146,75,231,311,100,23,54,33
6046759,0,0,0,0,0,0,0,0,1,5,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6053666,0,0,0,0,0,0,6,0,5,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6055564,11,4,0,27,15,4,18,23,9,9,10,26,0,0,33,20,16,15,0,0,3,2,12,27,3,0,15,34,12,7,0,0,0,0,0,1,1,9,0
6056609,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,11,2,0,0,0,0,0,0,0,0,0,0
6056763,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6060731,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6061032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0
6063754,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6070515,67,3,45,1,0,4,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6081936,0,0,0,0,0,0,0,35,0,65,2,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6082234,1,0,0,0,5,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1
6089441,48,49,86,46,29,213,96,42,28,34,142,40,21,59,48,38,43,34,70,30,3,36,32,6,46,25,83,66,41,46,46,4,60,29,17,20,10,16,42
6093083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6106567,0,0,0,0,0,0,0,0,0,27,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6110816,14,45,111,21,11,62,17,27,49,46,80,12,18,15,5,1,5,9,8,5,4,4,32,43,24,3,15,7,1,0,2,15,19,1,120,69,22,30,18
6110994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0
6129686,0,1,8,2,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6139138,0,11,16,7,4,2,2,0,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6155344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0,4,0,2,0
6156351,0,15,4,0,0,2,0,1,0,0,14,0,1,0,0,0,0,10,3,0,3,15,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6157889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6158827,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6163600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,2,0
6169466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,63,7,26,0,6,20,49,6,6,13,84,30,15,4,1
6169481,1,1,0,0,0,0,1,0,0,0,12,0,0,0,0,0,2,0,0,4,4,11,0,0,0,0,0,0,0,0,20,0,0,1,0,0,0,0,1
6174654,1,12,0,9,27,17,0,0,0,62,48,8,15,5,33,27,41,65,27,27,5,2,5,0,1,0,0,0,12,14,21,31,50,17,0,0,0,0,0
6179709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
6185438,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6185842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,17,7,19
6193480,0,4,12,0,0,5,61,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,2,0,0,0,0,0
6194604,0,10,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,13,0,0,0,0,0,0,5,1,0
6198776,0,0,0,0,0,1,3,0,3,0,8,0,1,1,4,4,8,3,0,0,0,0,0,0,0,6,0,1,0,3,1,0,0,6,0,0,0,0,0
6201857,0,3,38,11,73,238,0,0,8,3,3,1,0,0,0,0,0,6,0,0,0,0,6,23,3,0,0,4,0,4,0,1,0,0,0,0,6,0,0
6204341,0,0,0,29,15,1,0,0,0,14,7,5,0,0,0,0,9,18,6,0,0,21,0,0,0,1,2,0,1,0,0,0,0,6,0,0,0,0,0
6205678,0,0,38,5,7,60,67,31,126,8,127,101,7,5,0,2,32,50,118,18,50,167,67,20,115,58,30,11,43,0,16,10,34,3,8,9,9,2,2
6210734,0,0,0,27,63,53,265,70,235,50,0,0,0,22,30,9,50,143,335,101,0,0,22,0,56,85,47,14,161,24,257,0,27,33,18,1,0,7,8
6221231,0,0,2,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6222781,0,4,2,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6224030,0,0,0,0,1,54,5,0,0,3,15,2,0,1,0,0,3,4,6,2,0,1,0,0,0,0,0,0,25,36,14,0,1,4,1,2,2,4,0
6224761,0,0,0,0,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6226241,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6230423,6,69,158,379,826,56,84,0,0,0,3,0,0,0,0,6,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6235022,0,3,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6238081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,46,28,28,14,2,2,3,0,1,0,0,0,0,0,1,0
6239684,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6243470,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6245025,15,52,77,18,27,51,224,36,46,62,43,2,14,2,2,0,10,15,0,0,0,16,10,1,36,5,0,1,15,5,14,2,7,7,10,2,1,2,0
6246230,0,0,1,1,19,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6246255,63,82,90,75,74,128,144,60,101,110,63,18,19,29,34,34,6,7,32,41,25,6,67,15,19,27,34,23,43,20,26,28,32,78,23,27,49,15,3
6251435,12,30,12,10,16,17,52,9,10,3,2,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0
6258812,0,0,0,1,34,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6260101,2,3,2,5,0,2,1,0,2,12,7,0,3,4,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,4,0,0,0,0,0
6260290,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,12,0,0,0,0,0,10,12,4,11,7,1,6,2,0,3,2,0,21,10,0
6267734,0,0,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6276812,169,150,153,300,201,302,148,247,250,245,437,206,89,172,194,147,231,164,206,558,140,224,498,273,95,116,284,97,233,119,219,102,80,131,96,63,74,31,17
6288636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,5,7,1,0,0,0,15,3,8,0,4,0,0,7,8,6,12,4,1,0,1
6292454,0,5,10,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,2,1,0,0,0,0,1,8,0,0,0,0,1,0,0,0,0,0,0,0,0
